PullRequestTitle,PullRequestNumber,PullRequestState,PullRequestCreatedAt,PullRequestUpdatedAt,PullRequestClosedAt,PullRequestMergedAt,PullRequestAuthor,PullRequestReviewsCount,PullRequestReviewers,PullRequestCommentsCount,ReviewDuration
Added tests to core/logger,6509,MERGED,2022-04-29T08:57:29Z,2022-04-29T17:19:40Z,2022-04-29T17:19:39Z,2022-04-29T17:19:39Z,pinebit,9,"['jmank88', 'pinebit', 'jmank88', 'jmank88', 'jmank88', 'pinebit', 'pinebit', 'jmank88', 'jmank88']",1,0 days 08:22:10
generalize *_nodes_controller.go & *_nodes_commands.go,6510,MERGED,2022-04-29T14:03:49Z,2022-05-03T12:26:09Z,2022-05-03T12:26:08Z,2022-05-03T12:26:08Z,jmank88,2,"['pinebit', 'reductionista']",1,3 days 22:22:19
Bug/sc 38495,6511,MERGED,2022-04-29T15:01:18Z,2022-04-29T15:18:18Z,2022-04-29T15:18:17Z,2022-04-29T15:18:17Z,pinebit,1,['samsondav'],1,0 days 00:16:59
Refactor httpclient to be injected dependency,6512,MERGED,2022-04-29T19:03:34Z,2022-05-02T15:32:28Z,2022-05-02T15:32:27Z,2022-05-02T15:32:27Z,samsondav,2,"['jmank88', 'jmank88']",1,2 days 20:28:53
Update to mockery 2.12.1,6513,MERGED,2022-04-29T19:08:29Z,2022-04-29T19:45:30Z,2022-04-29T19:45:29Z,2022-04-29T19:45:29Z,samsondav,1,['vyzaldysanchez'],1,0 days 00:37:00
core/logger: fix disabled debug logging; lower default message from error to warn,6514,MERGED,2022-04-29T20:03:01Z,2022-04-29T20:58:26Z,2022-04-29T20:58:25Z,2022-04-29T20:58:25Z,jmank88,4,"['jmank88', 'jmank88', 'vyzaldysanchez', 'samsondav']",1,0 days 00:55:24
Bump d3 from 6.2.0 to 7.4.4,6515,CLOSED,2022-04-29T21:59:50Z,2022-06-29T09:44:37Z,2022-06-29T09:44:35Z,,dependabot,0,[],1,60 days 11:44:45
Bump github.com/spf13/viper from 1.10.1 to 1.11.0,6516,CLOSED,2022-05-01T19:05:04Z,2022-06-01T19:04:20Z,2022-06-01T19:04:19Z,,dependabot,0,[],1,30 days 23:59:15
Bump github.com/urfave/cli from 1.22.5 to 1.22.8,6517,CLOSED,2022-05-01T19:05:22Z,2022-05-09T22:26:10Z,2022-05-09T22:26:09Z,,dependabot,0,[],1,8 days 03:20:47
Bump github.com/tidwall/gjson from 1.9.3 to 1.14.1,6518,MERGED,2022-05-01T19:05:31Z,2022-06-28T22:42:08Z,2022-06-28T22:42:07Z,2022-06-28T22:42:07Z,dependabot,2,"['jmank88', 'vyzaldysanchez']",1,58 days 03:36:36
Bump github.com/shirou/gopsutil/v3 from 3.22.2 to 3.22.4,6519,CLOSED,2022-05-01T19:06:33Z,2022-06-01T19:03:46Z,2022-06-01T19:03:45Z,,dependabot,0,[],1,30 days 23:57:12
33782/feature pending request vrfv2 interface,6520,CLOSED,2022-05-02T14:29:38Z,2022-05-25T16:18:26Z,2022-05-25T16:18:15Z,,JMP2590,0,[],0,23 days 01:48:37
Update integration-tests.yml,6521,CLOSED,2022-05-02T14:51:05Z,2022-05-02T15:32:28Z,2022-05-02T15:32:28Z,,JMP2590,0,[],0,0 days 00:41:23
Fixed `FileSize` conversions,6522,MERGED,2022-05-02T15:09:46Z,2022-05-02T16:00:07Z,2022-05-02T15:34:49Z,2022-05-02T15:34:49Z,pinebit,2,"['jmank88', 'essamhassan']",1,0 days 00:25:03
core/services/job/orm.go: Avoid extra JOIN when unnecessary,6523,MERGED,2022-05-02T15:34:00Z,2022-05-02T17:17:08Z,2022-05-02T17:17:07Z,2022-05-02T17:17:07Z,reductionista,2,"['reductionista', 'jmank88']",1,0 days 01:43:07
"Revert ""Fixed FileSize conversions""",6524,MERGED,2022-05-02T16:31:30Z,2022-05-02T18:01:23Z,2022-05-02T18:01:23Z,2022-05-02T18:01:22Z,chainchad,1,['jmank88'],1,0 days 01:29:53
Fixed FileSize conversions,6525,MERGED,2022-05-02T16:37:48Z,2022-05-02T18:06:21Z,2022-05-02T18:06:20Z,2022-05-02T18:06:20Z,chainchad,1,['jmank88'],1,0 days 01:28:32
Update CHANGELOG release date for core v1.4.0,6526,MERGED,2022-05-02T18:21:28Z,2022-05-02T18:46:11Z,2022-05-02T18:46:10Z,2022-05-02T18:46:10Z,chainchad,1,['jmank88'],0,0 days 00:24:42
release/1.4.0-rc0 -> master,6527,MERGED,2022-05-02T18:47:58Z,2022-05-02T21:56:10Z,2022-05-02T20:57:17Z,2022-05-02T20:57:17Z,chainchad,4,"['se3000', 'jmank88', 'jmank88', 'HenryNguyen5']",0,0 days 02:09:19
nolint shadowed error,6528,MERGED,2022-05-02T20:25:38Z,2022-05-02T20:30:29Z,2022-05-02T20:30:28Z,2022-05-02T20:30:28Z,jmank88,1,['HenryNguyen5'],1,0 days 00:04:50
release/1.4.0-rc0 -> develop ,6529,MERGED,2022-05-02T21:01:00Z,2022-05-02T21:56:10Z,2022-05-02T21:56:09Z,2022-05-02T21:56:09Z,chainchad,0,[],0,0 days 00:55:09
release/1.4.0-rc0 -> develop,6530,MERGED,2022-05-02T21:04:07Z,2022-05-02T21:56:08Z,2022-05-02T21:56:07Z,2022-05-02T21:56:07Z,chainchad,3,"['jmank88', 'chainchad', 'jmank88']",0,0 days 00:52:00
master -> develop,6531,MERGED,2022-05-02T21:57:13Z,2022-05-02T22:59:58Z,2022-05-02T22:59:58Z,2022-05-02T22:59:57Z,chainchad,1,['jmank88'],1,0 days 01:02:45
FMS support for chain specific configuration,6532,MERGED,2022-05-03T08:25:30Z,2022-05-04T18:43:34Z,2022-05-04T18:43:33Z,2022-05-04T18:43:33Z,jkongie,6,"['PiotrTrzpil', 'PiotrTrzpil', 'PiotrTrzpil', 'jkongie', 'jkongie', 'PiotrTrzpil']",2,1 days 10:18:03
Clean up comments on fwdr controller,6533,MERGED,2022-05-03T12:27:00Z,2022-05-03T12:58:06Z,2022-05-03T12:58:06Z,2022-05-03T12:58:06Z,essamhassan,1,['jmank88'],1,0 days 00:31:06
38536/use errors wrap to include trace,6535,MERGED,2022-05-03T16:04:17Z,2022-05-03T17:14:33Z,2022-05-03T17:14:32Z,2022-05-03T17:14:32Z,FelixFan1992,1,['infiloop2'],1,0 days 01:10:15
txmgr: Logging updates,6536,MERGED,2022-05-03T16:19:12Z,2022-05-03T18:16:33Z,2022-05-03T18:16:32Z,2022-05-03T18:16:32Z,Nic0S,3,"['makramkd', 'begmaroman', 'jmank88']",3,0 days 01:57:20
Keepers 🤝  VRF,6537,MERGED,2022-05-03T16:51:35Z,2022-05-03T20:31:16Z,2022-05-03T20:31:15Z,2022-05-03T20:31:15Z,makramkd,1,['Nic0S'],1,0 days 03:39:40
Support minor versions of keeper registries on node,6538,MERGED,2022-05-03T19:19:46Z,2022-05-04T17:44:26Z,2022-05-04T17:44:25Z,2022-05-04T17:44:25Z,infiloop2,1,['cmalec'],1,0 days 22:24:39
remove unused LowestUnsyncedID from orm,6539,MERGED,2022-05-03T21:11:56Z,2022-05-04T15:44:41Z,2022-05-04T15:44:40Z,2022-05-04T15:44:40Z,FelixFan1992,13,"['infiloop2', 'infiloop2', 'infiloop2', 'infiloop2', 'FelixFan1992', 'FelixFan1992', 'FelixFan1992', 'infiloop2', 'infiloop2', 'infiloop2', 'FelixFan1992', 'FelixFan1992', 'infiloop2']",1,0 days 18:32:44
core/chains: generic ChainSet,6540,MERGED,2022-05-03T23:16:09Z,2022-05-06T12:34:13Z,2022-05-06T12:34:12Z,2022-05-06T12:34:12Z,jmank88,3,"['pinebit', 'essamhassan', 'reductionista']",1,2 days 13:18:03
Added tests for core/utils,6541,MERGED,2022-05-04T12:17:51Z,2022-05-04T13:28:00Z,2022-05-04T13:27:59Z,2022-05-04T13:27:59Z,pinebit,2,"['essamhassan', 'jmank88']",1,0 days 01:10:08
[Not to be committed] keepers turn taking bug fix,6542,CLOSED,2022-05-04T14:01:13Z,2022-05-09T10:20:54Z,2022-05-09T10:20:54Z,,infiloop2,0,[],1,4 days 20:19:41
core/cmd: add job_specs restore sub-command,6543,MERGED,2022-05-04T14:57:53Z,2022-05-04T16:47:26Z,2022-05-04T16:47:25Z,2022-05-04T16:47:25Z,jmank88,0,[],1,0 days 01:49:32
VRF V2: Logging changes,6544,MERGED,2022-05-04T16:42:16Z,2022-05-04T19:30:37Z,2022-05-04T19:30:36Z,2022-05-04T19:30:36Z,Nic0S,7,"['makramkd', 'Nic0S', 'makramkd', 'jmank88', 'jmank88', 'makramkd', 'makramkd']",1,0 days 02:48:20
[Bugfix-24009] Update compiler version to ^0.8.4 for VRF contracts th…,6545,MERGED,2022-05-04T17:41:44Z,2022-05-04T23:13:42Z,2022-05-04T23:13:41Z,2022-05-04T23:13:41Z,vreff,1,['makramkd'],1,0 days 05:31:57
VRF V2: Add max gas limit check,6546,MERGED,2022-05-04T20:49:10Z,2022-05-06T16:44:49Z,2022-05-06T16:44:48Z,2022-05-06T16:44:48Z,Nic0S,3,"['makramkd', 'Nic0S', 'makramkd']",1,1 days 19:55:38
example,6547,CLOSED,2022-05-04T21:20:59Z,2022-05-04T21:24:48Z,2022-05-04T21:24:41Z,,cmalec,0,[],1,0 days 00:03:42
core/chains: wip metis config; rename Optimism2 -> L2Suggested gas estimator,6548,MERGED,2022-05-04T23:16:56Z,2022-05-28T20:42:50Z,2022-05-24T12:46:25Z,2022-05-24T12:46:25Z,jmank88,8,"['jmank88', 'samsondav', 'jmank88', 'samsondav', 'prashantkumar1982', 'jmank88', 'jmank88', 'pinebit']",5,19 days 13:29:29
Fixed flaky test,6550,MERGED,2022-05-05T06:19:58Z,2022-05-05T14:25:01Z,2022-05-05T14:25:00Z,2022-05-05T14:25:00Z,pinebit,2,"['essamhassan', 'jmank88']",1,0 days 08:05:02
Added more tests to core/utils,6551,MERGED,2022-05-05T07:36:49Z,2022-05-05T22:04:45Z,2022-05-05T22:04:45Z,2022-05-05T22:04:45Z,pinebit,4,"['essamhassan', 'pinebit', 'jmank88', 'jmank88']",1,0 days 14:27:56
add starknet dep to a custom build,6552,MERGED,2022-05-05T09:02:29Z,2022-05-06T16:06:10Z,2022-05-06T16:06:10Z,2022-05-06T16:06:10Z,skudasov,2,"['jmank88', 'connorwstein']",1,1 days 07:03:41
Make the Operator UI page title static and adds a favicon,6553,MERGED,2022-05-05T09:59:13Z,2022-05-05T15:48:13Z,2022-05-05T15:48:13Z,2022-05-05T15:48:13Z,jkongie,1,['jmank88'],1,0 days 05:49:00
Fix issues with permissions to approve specs in FMS,6554,MERGED,2022-05-05T10:02:29Z,2022-05-09T14:31:54Z,2022-05-09T14:31:53Z,2022-05-09T14:31:53Z,jkongie,3,"['MStreet3', 'jkongie', 'PiotrTrzpil']",1,4 days 04:29:24
1.4: panic on failover,6556,MERGED,2022-05-05T13:43:04Z,2022-05-05T16:48:16Z,2022-05-05T16:48:15Z,2022-05-05T16:48:15Z,jmank88,4,"['pinebit', 'vyzaldysanchez', 'vyzaldysanchez', 'essamhassan']",3,0 days 03:05:11
37960 Common e2e gh action,6557,CLOSED,2022-05-05T17:06:20Z,2022-05-06T15:31:08Z,2022-05-06T14:58:39Z,,tateexon,2,"['kalverra', 'gheorghestrimtu']",1,0 days 21:52:19
README: add section for race detector,6558,MERGED,2022-05-05T21:33:21Z,2022-05-05T22:55:14Z,2022-05-05T22:55:14Z,2022-05-05T22:55:14Z,jmank88,2,"['vyzaldysanchez', 'reductionista']",1,0 days 01:21:53
Added more tests for core/utils,6559,MERGED,2022-05-06T08:52:21Z,2022-05-06T13:30:49Z,2022-05-06T13:30:49Z,2022-05-06T13:30:49Z,pinebit,4,"['essamhassan', 'jmank88', 'pinebit', 'jmank88']",2,0 days 04:38:28
core/config/envar: remove unused REPLAY_FROM_BLOCK remnant,6560,MERGED,2022-05-06T13:01:17Z,2022-05-06T16:14:55Z,2022-05-06T14:35:26Z,2022-05-06T14:35:26Z,jmank88,3,"['jmank88', 'essamhassan', 'makramkd']",1,0 days 01:34:09
37960 Common e2e gh action usage,6561,MERGED,2022-05-06T15:36:00Z,2022-05-10T15:40:30Z,2022-05-10T15:40:30Z,2022-05-10T15:40:30Z,tateexon,2,"['HenryNguyen5', 'HenryNguyen5']",1,4 days 00:04:30
add keepers team to codeowners,6562,MERGED,2022-05-06T16:02:35Z,2022-05-09T15:28:34Z,2022-05-09T15:28:33Z,2022-05-09T15:28:33Z,infiloop2,4,"['cmalec', 'cmalec', 'jmank88', 'RyanRHall']",1,2 days 23:25:58
Bump cross-fetch from 2.2.3 to 2.2.6,6563,CLOSED,2022-05-06T17:58:29Z,2022-10-13T06:28:02Z,2022-10-13T06:27:50Z,,dependabot,0,[],1,159 days 12:29:21
core/chains/evm/txmgr: switch from exchain LegacyHash to Hash,6564,CLOSED,2022-05-06T19:19:18Z,2022-05-09T12:51:00Z,2022-05-09T12:51:00Z,,jmank88,0,[],1,2 days 17:31:42
Make QA_PRIVATE_GHA_PULL in build-custom workflow not required since it isn't and shouldn't be,6565,MERGED,2022-05-06T21:45:33Z,2022-05-06T22:42:38Z,2022-05-06T22:42:37Z,2022-05-06T22:42:37Z,tateexon,2,"['HenryNguyen5', 'jmank88']",1,0 days 00:57:04
"[Bugfix/39246] Check for any affordable requests in a subscription, not just the first",6566,MERGED,2022-05-07T00:58:57Z,2022-05-10T17:50:55Z,2022-05-10T17:50:54Z,2022-05-10T17:50:54Z,vreff,5,"['makramkd', 'jmank88', 'makramkd', 'vreff', 'makramkd']",2,3 days 16:51:57
Fixes an infinite useEffect loop,6567,MERGED,2022-05-09T06:35:57Z,2022-05-09T15:04:06Z,2022-05-09T15:04:06Z,2022-05-09T15:04:05Z,jkongie,2,"['MStreet3', 'MStreet3']",1,0 days 08:28:09
Rename integration test dep and upgrade,6568,MERGED,2022-05-09T13:21:03Z,2022-05-09T22:24:07Z,2022-05-09T22:24:06Z,2022-05-09T22:24:06Z,essamhassan,3,"['essamhassan', 'jmank88', 'reductionista']",1,0 days 09:03:03
VRFv2: Add load test read command,6569,MERGED,2022-05-09T14:53:39Z,2022-05-09T19:49:09Z,2022-05-09T19:49:08Z,2022-05-09T19:49:08Z,makramkd,1,['Nic0S'],1,0 days 04:55:29
Contracts release/0.4.1,6570,MERGED,2022-05-09T15:16:40Z,2022-05-10T03:16:39Z,2022-05-10T03:16:30Z,2022-05-10T03:16:30Z,se3000,1,['HenryNguyen5'],1,0 days 11:59:50
Fix max_unconfirmed_age metric,6571,MERGED,2022-05-09T15:21:45Z,2022-05-09T16:11:58Z,2022-05-09T16:11:58Z,2022-05-09T16:11:58Z,samsondav,1,['jmank88'],0,0 days 00:50:13
skip processing VRF requests when subscription not found.,6572,CLOSED,2022-05-09T15:33:55Z,2022-05-09T15:36:57Z,2022-05-09T15:36:12Z,,jinhoonbang,0,[],1,0 days 00:02:17
skip processing VRF requests when subscription not found.,6573,CLOSED,2022-05-09T15:38:12Z,2022-05-10T15:35:33Z,2022-05-10T15:35:32Z,,jinhoonbang,6,"['Nic0S', 'jinhoonbang', 'jinhoonbang', 'Nic0S', 'jmank88', 'Nic0S']",2,0 days 23:57:20
Support log querying by contents,6574,MERGED,2022-05-09T17:02:42Z,2022-05-10T19:35:50Z,2022-05-10T19:35:49Z,2022-05-10T19:35:49Z,connorwstein,7,"['connorwstein', 'connorwstein', 'connorwstein', 'jmank88', 'jmank88', 'jmank88', 'jmank88']",1,1 days 02:33:07
Fixes float parsing,6575,MERGED,2022-05-09T19:07:04Z,2022-05-09T20:27:59Z,2022-05-09T20:27:58Z,2022-05-09T20:27:58Z,vyzaldysanchez,3,"['jmank88', 'jmank88', 'jmank88']",1,0 days 01:20:54
core/chains/evm/config: remove ChainExChain ChainType and custom hash behavior,6576,MERGED,2022-05-09T19:45:05Z,2022-05-10T14:19:15Z,2022-05-10T14:19:14Z,2022-05-10T14:19:14Z,jmank88,3,"['vyzaldysanchez', 'vyzaldysanchez', 'essamhassan']",1,0 days 18:34:09
Add performUpkeep simulation to keepers in separate eth_call,6577,MERGED,2022-05-09T19:53:46Z,2022-05-16T17:50:10Z,2022-05-16T17:50:09Z,2022-05-16T17:50:09Z,cmalec,17,"['RyanRHall', 'cmalec', 'infiloop2', 'infiloop2', 'infiloop2', 'infiloop2', 'infiloop2', 'cmalec', 'infiloop2', 'begmaroman', 'infiloop2', 'cmalec', 'infiloop2', 'cmalec', 'RyanRHall', 'RyanRHall', 'infiloop2']",3,6 days 21:56:23
Keepers CLI Script: i needed a contract that failed the perform check,6578,CLOSED,2022-05-09T19:59:52Z,2022-11-14T17:30:36Z,2022-11-14T17:30:28Z,,cmalec,0,[],1,188 days 21:30:36
Bump github.com/urfave/cli from 1.22.5 to 1.22.9,6579,CLOSED,2022-05-09T22:26:04Z,2022-05-25T16:25:44Z,2022-05-25T16:25:42Z,,dependabot,0,[],1,15 days 17:59:38
Add basic performance tests,6580,MERGED,2022-05-10T13:05:25Z,2022-05-20T12:07:24Z,2022-05-20T12:07:23Z,2022-05-20T12:07:23Z,essamhassan,1,['jmank88'],1,9 days 23:01:58
Bump github.com/docker/docker from 20.10.12+incompatible to 20.10.15+incompatible,6581,CLOSED,2022-05-10T14:20:22Z,2022-05-12T17:19:48Z,2022-05-12T17:19:46Z,,dependabot,0,[],1,2 days 02:59:24
Remove requirement that observation source is included in keepers job creation,6582,MERGED,2022-05-10T14:48:06Z,2022-05-24T16:12:56Z,2022-05-24T16:12:55Z,2022-05-24T16:12:55Z,vla33,60,"['cmalec', 'cmalec', 'cmalec', 'RyanRHall', 'infiloop2', 'infiloop2', 'infiloop2', 'infiloop2', 'infiloop2', 'cmalec', 'vla33', 'vla33', 'vla33', 'vla33', 'vla33', 'vla33', 'vla33', 'infiloop2', 'infiloop2', 'infiloop2', 'infiloop2', 'vla33', 'vla33', 'infiloop2', 'infiloop2', 'infiloop2', 'infiloop2', 'vla33', 'infiloop2', 'infiloop2', 'infiloop2', 'infiloop2', 'infiloop2', 'infiloop2', 'vla33', 'RyanRHall', 'vla33', 'vla33', 'vla33', 'RyanRHall', 'vla33', 'vla33', 'vla33', 'infiloop2', 'infiloop2', 'infiloop2', 'infiloop2', 'vla33', 'vla33', 'vla33', 'vla33', 'vla33', 'infiloop2', 'infiloop2', 'vla33', 'infiloop2', 'infiloop2', 'infiloop2', 'RyanRHall', 'infiloop2']",2,14 days 01:24:49
Bump terra default tx timeout,6583,MERGED,2022-05-10T14:58:29Z,2022-05-10T19:00:09Z,2022-05-10T19:00:08Z,2022-05-10T19:00:08Z,connorwstein,1,['jmank88'],1,0 days 04:01:39
Chore/38655 vrf skip no subscription,6584,CLOSED,2022-05-10T15:36:41Z,2022-05-12T16:09:45Z,2022-05-12T16:09:45Z,,jinhoonbang,0,[],1,2 days 00:33:04
Small fix for keeper logs,6585,MERGED,2022-05-10T16:22:55Z,2022-05-10T16:57:38Z,2022-05-10T16:57:37Z,2022-05-10T16:57:37Z,infiloop2,2,"['cmalec', 'cmalec']",3,0 days 00:34:42
skip processing VRF requests when subscription not found.,6586,MERGED,2022-05-10T16:45:32Z,2022-05-11T15:49:35Z,2022-05-11T15:49:34Z,2022-05-11T15:49:34Z,jinhoonbang,2,"['Nic0S', 'jmank88']",1,0 days 23:04:02
Bump reviewdog/action-actionlint from 1.23.0 to 1.24,6587,CLOSED,2022-05-10T19:11:30Z,2022-05-19T19:14:21Z,2022-05-19T19:14:19Z,,dependabot,0,[],1,9 days 00:02:49
Bump docker/build-push-action from 2 to 3,6588,MERGED,2022-05-10T19:11:36Z,2022-10-15T12:31:56Z,2022-10-15T12:31:55Z,2022-10-15T12:31:55Z,dependabot,2,"['jmank88', 'vyzaldysanchez']",1,157 days 17:20:19
Bump github/codeql-action from 2.1.6 to 2.1.10,6589,CLOSED,2022-05-10T19:11:43Z,2022-05-17T19:13:43Z,2022-05-17T19:13:41Z,,dependabot,0,[],1,7 days 00:01:58
Move client config to flags and remove env vars,6590,MERGED,2022-05-10T19:52:55Z,2022-05-11T14:46:29Z,2022-05-11T14:46:28Z,2022-05-11T14:46:28Z,samsondav,4,"['jmank88', 'jmank88', 'jmank88', 'vyzaldysanchez']",1,0 days 18:53:33
core/chains: generics cleanup; constrain Config to implement Scanner and Valuer; remove runtime type check for UpdateConfig,6591,MERGED,2022-05-10T19:55:39Z,2022-05-12T17:51:13Z,2022-05-12T17:51:12Z,2022-05-12T17:51:12Z,jmank88,7,"['jmank88', 'jmank88', 'jmank88', 'samsondav', 'connorwstein', 'jmank88', 'vyzaldysanchez']",1,1 days 21:55:33
VRF Move VRFCoordinatorV2 and related files out of dev [sc-34250],6592,MERGED,2022-05-10T20:14:34Z,2022-05-10T23:17:05Z,2022-05-10T23:17:04Z,2022-05-10T23:17:04Z,vreff,1,['se3000'],1,0 days 03:02:30
core/services/ocr:  Don't require v1 bootstrap peers while in v2-only network mode,6593,MERGED,2022-05-10T23:06:03Z,2022-05-16T22:09:18Z,2022-05-16T22:09:17Z,2022-05-16T22:09:17Z,reductionista,4,"['jmank88', 'jmank88', 'jmank88', 'vyzaldysanchez']",1,5 days 23:03:14
Chore/39773 vrf logs marked as consumed,6594,MERGED,2022-05-11T01:14:29Z,2022-05-12T15:28:03Z,2022-05-12T15:28:02Z,2022-05-12T15:28:02Z,jinhoonbang,6,"['Nic0S', 'jinhoonbang', 'Nic0S', 'Nic0S', 'makramkd', 'jmank88']",1,1 days 14:13:33
core/internal: increase TestIntegration_DirectRequest timeout to test deadline,6595,MERGED,2022-05-11T01:58:38Z,2022-05-11T14:03:16Z,2022-05-11T14:03:15Z,2022-05-11T14:03:15Z,jmank88,2,"['essamhassan', 'samsondav']",1,0 days 12:04:37
[RFC] reduce revert reason failures to warn instead of error,6597,MERGED,2022-05-11T11:04:11Z,2022-05-12T16:26:22Z,2022-05-12T16:26:21Z,2022-05-12T16:26:21Z,infiloop2,4,"['jmank88', 'infiloop2', 'samsondav', 'jmank88']",1,1 days 05:22:10
Fix vrfv2 integration smoke test,6598,MERGED,2022-05-11T13:37:51Z,2022-05-11T20:11:15Z,2022-05-11T20:11:15Z,2022-05-11T20:11:14Z,gheorghestrimtu,4,"['kalverra', 'kalverra', 'jmank88', 'vyzaldysanchez']",2,0 days 06:33:24
Improve loading time on Job API endpoint,6599,MERGED,2022-05-11T16:45:08Z,2022-05-18T17:20:25Z,2022-05-18T17:20:24Z,2022-05-18T17:20:24Z,vyzaldysanchez,18,"['samsondav', 'vyzaldysanchez', 'reductionista', 'reductionista', 'reductionista', 'samsondav', 'samsondav', 'jmank88', 'vyzaldysanchez', 'vyzaldysanchez', 'vyzaldysanchez', 'vyzaldysanchez', 'vyzaldysanchez', 'reductionista', 'vyzaldysanchez', 'jmank88', 'samsondav', 'jmank88']",3,7 days 00:35:16
Port config poller updates,6600,MERGED,2022-05-11T17:17:12Z,2022-05-16T13:42:53Z,2022-05-16T13:42:52Z,2022-05-16T13:42:52Z,connorwstein,9,"['connorwstein', 'RensR', 'connorwstein', 'connorwstein', 'jmank88', 'jmank88', 'jmank88', 'connorwstein', 'jmank88']",1,4 days 20:25:40
Finalize date on changelog for 1.4.1,6601,MERGED,2022-05-11T18:09:14Z,2022-05-11T18:11:25Z,2022-05-11T18:11:25Z,2022-05-11T18:11:25Z,HenryNguyen5,0,[],0,0 days 00:02:11
Release 1.4.1 -- BASE: master,6602,MERGED,2022-05-11T19:54:56Z,2022-05-27T21:39:26Z,2022-05-11T20:54:21Z,2022-05-11T20:54:21Z,HenryNguyen5,2,"['jmank88', 'vyzaldysanchez']",0,0 days 00:59:25
Release 1.4.1 -- BASE: develop,6603,MERGED,2022-05-11T20:00:03Z,2022-05-11T21:52:53Z,2022-05-11T21:52:52Z,2022-05-11T21:52:52Z,HenryNguyen5,2,"['jmank88', 'vyzaldysanchez']",0,0 days 01:52:49
core/sessions: add TestWebAuthnSessionStore and TestORM_WebAuthn,6604,MERGED,2022-05-11T20:05:01Z,2022-05-16T14:54:20Z,2022-05-16T14:54:20Z,2022-05-16T14:54:20Z,jmank88,4,"['pinebit', 'samsondav', 'essamhassan', 'vyzaldysanchez']",1,4 days 18:49:19
master to develop,6605,MERGED,2022-05-11T21:53:39Z,2022-05-13T19:52:08Z,2022-05-13T19:52:07Z,2022-05-13T19:52:06Z,HenryNguyen5,8,"['jmank88', 'makramkd', 'jmank88', 'vyzaldysanchez', 'jmank88', 'vyzaldysanchez', 'vyzaldysanchez', 'jmank88']",1,1 days 21:58:28
core/web: generic KeysController for Terra and Solana,6606,MERGED,2022-05-12T01:08:03Z,2022-05-16T10:46:14Z,2022-05-16T10:43:20Z,2022-05-16T10:43:20Z,jmank88,3,"['vyzaldysanchez', 'pinebit', 'reductionista']",3,4 days 09:35:17
VRF Support managing consumers in VRFCoordinatorV2Mock [sc-33934],6607,MERGED,2022-05-12T15:00:00Z,2022-05-12T23:39:47Z,2022-05-12T23:39:46Z,2022-05-12T23:39:46Z,vreff,7,"['makramkd', 'Nic0S', 'vreff', 'vreff', 'Nic0S', 'vreff', 'Nic0S']",1,0 days 08:39:46
Support new OCR2 plugins in relay arch,6608,CLOSED,2022-05-12T16:23:32Z,2022-05-13T13:55:38Z,2022-05-13T13:55:38Z,,connorwstein,2,"['RensR', 'connorwstein']",1,0 days 21:32:06
Bump defaults for max gas price,6609,MERGED,2022-05-12T16:28:35Z,2022-05-13T17:12:26Z,2022-05-13T17:12:25Z,2022-05-13T17:12:25Z,samsondav,2,"['jmank88', 'jmank88']",1,1 days 00:43:50
bump lib ocr version,6610,MERGED,2022-05-12T16:53:05Z,2022-05-12T17:17:35Z,2022-05-12T17:17:34Z,2022-05-12T17:17:34Z,jmank88,2,"['kaleofduty', 'samsondav']",1,0 days 00:24:29
Bump github.com/docker/docker from 20.10.12+incompatible to 20.10.16+incompatible,6611,CLOSED,2022-05-12T17:19:41Z,2022-06-09T12:36:51Z,2022-06-09T12:36:49Z,,dependabot,0,[],1,27 days 19:17:08
Fixes null OCR1 config fields from sending empty strings,6612,MERGED,2022-05-13T06:57:54Z,2022-05-13T13:56:16Z,2022-05-13T13:56:15Z,2022-05-13T13:56:15Z,jkongie,1,['PiotrTrzpil'],1,0 days 06:58:21
VRF v2: Add get-commitments command to scripts,6613,CLOSED,2022-05-13T13:54:07Z,2022-08-02T20:55:50Z,2022-08-02T20:55:48Z,,makramkd,0,[],1,81 days 07:01:41
Support new OCR2 plugins in relay arch ,6614,MERGED,2022-05-13T13:56:25Z,2022-05-16T20:26:20Z,2022-05-16T20:26:19Z,2022-05-16T20:26:19Z,connorwstein,17,"['jmank88', 'jmank88', 'jmank88', 'krebernisak', 'krebernisak', 'connorwstein', 'connorwstein', 'jmank88', 'connorwstein', 'krebernisak', 'connorwstein', 'connorwstein', 'connorwstein', 'krebernisak', 'jmank88', 'connorwstein', 'jmank88']",1,3 days 06:29:54
Test smoke tests in CI,6615,CLOSED,2022-05-13T14:59:19Z,2022-05-16T09:26:05Z,2022-05-16T09:26:05Z,,infiloop2,0,[],1,2 days 18:26:46
Remove service level logging,6616,MERGED,2022-05-13T16:21:45Z,2022-05-16T15:46:56Z,2022-05-16T15:46:55Z,2022-05-16T15:46:55Z,samsondav,7,"['jmank88', 'vyzaldysanchez', 'jmank88', 'vyzaldysanchez', 'pinebit', 'vyzaldysanchez', 'jmank88']",1,2 days 23:25:10
config: Fix max gas price key specific config,6617,MERGED,2022-05-13T17:30:11Z,2022-05-16T16:13:54Z,2022-05-16T16:13:53Z,2022-05-16T16:13:53Z,Nic0S,4,"['samsondav', 'makramkd', 'makramkd', 'jmank88']",1,2 days 22:43:42
